datetime,outflow,inflow
2013-06-07,1.3983471050832,0.34909090850304
2013-06-08,1.3983471050832,0.5137190073993599
2013-06-09,1.3983471050832,-0.027768594994559997
2013-06-10,1.3785123943728,-0.15669421461216
2013-06-11,1.38446280758592,0.19438016496191998
2013-06-12,1.37057851008864,-0.09322314033888
2013-06-13,1.3586776836624,0.3371900820768
2013-06-14,1.4142148736515199,-0.04561983463392
2013-06-15,1.42413222900672,0.23999999959583998
2013-06-16,1.3983471050832,0.3768595034976
2013-06-17,1.338842972952,-0.0396694214208
2013-06-18,1.2912396672470399,0.13090909068863998
2013-06-19,1.31504132009952,0.12297520640448
2013-06-20,1.26743801439456,-0.35107437957408
2013-06-21,1.31504132009952,0.43834710669984
2013-06-22,1.3130578490284799,0.07735537177056
2013-06-23,1.21785123761856,0.06347107427328
2013-06-24,1.1285950394217599,0.16264462782528
2013-06-25,1.11867768406656,0.26380165244832
2013-06-26,1.1682644608425599,-0.02380165285248
2013-06-27,1.25752065903936,-0.0099173553552
2013-06-28,1.34280991509408,0.63074380059072
2013-06-29,1.4558677661433599,35.05190076741888
2013-06-30,1.5074380139904,-34.71867762748416
2013-07-01,1.48760330328,0.41454545384735997
2013-07-02,1.4578512372144,0.33123966886368
2013-07-03,1.46975206364064,0.23404958638272
2013-07-04,1.48760330328,0.59702479238304
2013-07-05,1.5133884272035198,0.10710743783616
2013-07-06,1.5133884272035198,0.14082644604384
2013-07-07,1.5371900800559999,0.16661156996735998
2013-07-08,1.4975206586352,0.24793388387999998
2013-07-09,1.51933884041664,0.1190082642624
2013-07-10,1.47173553471168,-0.0892561981968
2013-07-11,1.4737190057827199,0.29950413172704
2013-07-12,1.44595041078816,0.04760330570496
2013-07-13,1.41619834472256,0.01785123963936
2013-07-14,1.39041322079904,0.0892561981968
2013-07-15,1.32694214652576,0.14479338818592
2013-07-16,1.33487603080992,-0.00595041321312
2013-07-17,1.3190082622416,0.06545454534431999
2013-07-18,1.2991735515312,0.04760330570496
2013-07-19,1.35471074152032,0.32528925565056
2013-07-20,1.45983470828544,0.30347107386912
2013-07-21,1.38247933651488,0.02380165285248
2013-07-22,1.3685950390176,0.19239669389088
2013-07-23,1.36264462580448,0.12495867747552
2013-07-24,1.388429749728,0.25586776816416
2013-07-25,1.36661156794656,0.1190082642624
2013-07-26,1.37652892330176,-0.0099173553552
2013-07-27,1.388429749728,0.19636363603296
2013-07-28,1.3309090886678399,-0.05355371891808
2013-07-29,1.289256196176,-0.10512396676512
2013-07-30,1.25752065903936,0.22413223102752
2013-07-31,1.21190082440544,0.04363636356288
2013-08-01,1.18214875833984,0.43239669348672
2013-08-02,1.18809917155296,-0.00793388428416
2013-08-03,1.16628098977152,0.0595041321312
2013-08-04,1.12661156835072,-0.07735537177056
2013-08-05,1.21388429547648,0.19041322281984
2013-08-06,1.18611570048192,-0.23603305745376
2013-08-07,1.13256198156384,0.24793388387999998
2013-08-08,1.16231404762944,0.0793388428416
2013-08-09,1.15438016334528,0.0396694214208
2013-08-10,1.09685950228512,-0.17454545425152
2013-08-11,1.0472727255091199,0.30347107386912
2013-08-12,1.0115702462304,0.17057851210944
2013-08-13,1.04330578336704,0.18247933853568
2013-08-14,1.11272727085344,0.19041322281984
2013-08-15,1.17818181619776,0.17057851210944
2013-08-16,1.19801652690816,0.5157024784704
2013-08-17,1.14247933691904,-0.04363636356288
2013-08-18,1.0869421469299199,0.05355371891808
2013-08-19,1.04925619658016,0.30743801601119997
2013-08-20,1.07305784943264,0.33123966886368
2013-08-21,1.07305784943264,0.07735537177056
2013-08-22,0.97586776695168,-0.0793388428416
2013-08-23,0.92429751910464,0.57123966845952
2013-08-24,0.9203305769625599,-0.47999999919167996
2013-08-25,0.9401652876729599,0.39867768527903996
2013-08-26,0.97785123802272,0.10115702462303999
2013-08-27,0.97785123802272,-0.11702479319136
2013-08-28,1.0016528908752,0.23206611531168
2013-08-29,1.0115702462304,0.29355371851392
2013-08-30,1.00363636194624,0.09719008248095999
2013-08-31,1.0056198330172799,0.33917355314784
2013-09-01,1.01752065944352,0.19636363603296
2013-09-02,0.94611570088608,-0.31933884243744
2013-09-03,0.892561981968,0.31537190029536
2013-09-04,0.93421487445984,0.03371900820768
2013-09-05,0.93421487445984,0.20033057817504
2013-09-06,0.89851239518112,-0.00198347107104
2013-09-07,0.86082644483136,0.20429752031712
2013-09-08,0.8528925605472,0.1289256196176
2013-09-09,0.86082644483136,0.13685950390176
2013-09-10,0.8885950398259199,0.2280991731696
2013-09-11,0.92628099017568,-0.03768595034976
2013-09-12,0.8806611555417599,0.28363636315872
2013-09-13,0.81719008126848,-0.00793388428416
2013-09-14,0.78545454413184,0.23206611531168
2013-09-15,0.73586776735584,0.013884297497279999
2013-09-16,0.73190082521376,0.33520661100576
2013-09-17,0.74380165164,-0.19438016496191998
2013-09-18,0.73586776735584,-0.04561983463392
2013-09-19,0.69818181700608,0.08330578498367999
2013-09-20,0.66247933772736,-0.27371900780352
